participant,vowel,sound_start,sound_end,task,word,utterance,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,fol.phonOLOG.seg,fol.PHONETIC.seg,prec.phonOLOG.seg,prec.PHONETIC.seg,normF1_20,normF1_35,normF1_50,normF1_65,normF1_80,normF2_20,normF2_35,normF2_50,normF2_65,normF2_80,duration,changeF1,normChangeF1,changeF2,normChangeF2,TrajLength,norm_TL,sex,age,roland.rolling,tauto.l,breaking.word,prec.seg,syl.type,outcode,CofP
Chris,goat,410.431,410.579,interview,DON'T,then Jessica pulls her off and she said what you doing don't don't don't,496.67,540.71,512.98,487.69,442.57,1131.77,1130.3,1101.91,1055.38,1105.36,nt,ʔ,d,d,0.947352238203191,1.03135447826293,0.978462059624042,0.930223716047505,0.844161475550338,0.790259179482825,0.789232750973641,0.769409413983336,0.736919809539557,0.77181837885183,0.148000000000025,-54.1,-0.103190762652853,-26.4100000000001,-0.0184408006309953,204.042421856187,0.291521862733134,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,410.713,410.844,interview,DON'T,then Jessica pulls her off and she said what you doing don't don't don't,468.14,495.57,491.03,525.69,504.22,1261.61,1077.46,1124.55,1060.48,1175.43,nt,n,d,d,0.892933893314358,0.94525408960951,0.936594458141045,1.00270521292012,0.961753167187092,0.880920048620592,0.75233718469792,0.78521780952615,0.740480888040809,0.820744804456292,0.130999999999972,36.08,0.0688192738727348,-86.1799999999998,-0.0601752441643,423.272134424392,0.342754187407571,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,410.98,411.111,interview,DON'T,then Jessica pulls her off and she said what you doing don't don't don't,425.6,474.44,491.09,485.88,434.13,1253.57,1257.55,1217.54,1220.07,1175.73,nt,ʔ,d,d,0.811792764973279,0.904950562532712,0.936708902609792,0.926771307906994,0.828062953613368,0.875306113100971,0.87808515083332,0.850148140865652,0.851914715102548,0.820954279662248,0.130999999999972,8.52999999999997,0.0162701886400894,-77.8399999999999,-0.0543518334387226,166.277480504617,0.249039945101471,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,428.805,429.017,interview,NOSE,punched her in the nose,516.52,518.94,504.16,427.94,415.02,1261.21,1285.64,1244.82,1354.2,1253.87,z,z,n,n,0.98521428328007,0.989830210186168,0.961638722718346,0.816256099254382,0.791612390317693,0.880640748345984,0.897699012617669,0.86919641959392,0.945571079685486,0.875515588306926,0.211999999999989,-101.5,-0.193601892962377,-7.34000000000015,-0.0051251600390575,302.438594405043,0.296247753982006,F,adolescent,not.rolling,ok,ok,nasal,closed,1,youthclub
Chris,goat,431.939,432.036,interview,SO,{LG} it was so much blood coming out like,542.62,528.1,516.85,510.62,508.55,1281.07,1276.28,1247.75,1188.16,1015.92,m,m,s,s,1.03499762718468,1.00730206574809,0.985843727858174,0.97396057718669,0.970012243014945,0.894508006980273,0.891163386191841,0.871242294105424,0.829633535695693,0.709366837449475,0.09699999999998,-34.07,-0.0649853841697359,-265.15,-0.185141169530798,278.124859471629,0.220780507327504,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,434.265,434.376,interview,OVER,all over her shirt yeah,495.81,486.05,479.47,475.58,498.17,1204.72,1163.64,1142.76,1165.82,1175.95,v,v,l,l,0.945711867484495,0.927095567235108,0.914544823829271,0.90712500743889,0.950213349921847,0.841196567064465,0.81251242886222,0.797932954527681,0.814034615358834,0.821107894813282,0.11099999999999,2.36000000000001,0.00450148243735193,-28.77,-0.0200886722511825,112.258878300431,0.114827270472723,F,adolescent,not.rolling,ok,ok,approx.glide,medial.open,1,youthclub
Chris,goat,454.304,454.362,interview,SO,so basically,436.73,453.08,454.59,451.18,420.4,1353.56,1449.53,1455.74,1436.28,1345.63,b,b,s,s,0.833022213925705,0.864208331659053,0.867088517455833,0.860584256815422,0.801874244348605,0.945124199246113,1.01213531763144,1.01647145439473,1.00288349603505,0.939587071302009,0.0580000000000496,-16.33,-0.0311479695770998,-7.92999999999984,-0.0055371279441041,219.233358438516,0.180515049313669,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,478.885,479.016,interview,SO,so then me,560.9,565.12,559.81,538.64,497.92,1397.98,1349.03,1348.02,1346.66,1385.82,ð,d,s,s,1.06986504199603,1.07791430296452,1.06778596748048,1.02740614409118,0.949736497968738,0.976140494741335,0.941961123636177,0.941255890442792,0.940306269509124,0.96764976639325,0.131000000000029,-62.98,-0.120128544027296,-12.1600000000001,-0.00849072834808418,132.244867830026,0.168000448439477,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,484.038,484.205,interview,SO,we make it look so much better,459.03,472.93,488.07,518.73,475.43,977.38,916.33,913.18,907.87,841.49,m,m,s,s,0.875557408143055,0.902070376735932,0.930948531016231,0.989429654545556,0.906838896267025,0.682456255990991,0.63982805157894,0.637628561916402,0.633920850770981,0.587570970199778,0.166999999999973,16.4,0.0312814881239704,-135.89,-0.094885285791213,188.447027285062,0.232468626396545,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,515.778,515.886,interview,NO,yeah no no then we took it yeah,517.07,528.32,535.07,520.34,492.15,1486.05,1465.85,1462.57,1474.3,1408.46,n,n,n,n,0.986263357576911,1.00772169546683,1.02059669820078,0.99250058112358,0.938730754890975,1.03763543270316,1.02353076883545,1.02124050658367,1.02943098713655,0.983458161936065,0.107999999999947,-24.9200000000001,-0.0475326026859355,-77.5899999999999,-0.0541772707670926,121.077213715027,0.138765412810087,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,516.053,516.151,interview,NO,yeah no no then we took it yeah,526.3,527.75,514.24,502.7,509.73,1429.46,1402.63,1409.62,1470.93,1550.31,ð,d,n,n,1.00386873168571,1.00663447301374,0.980865393467713,0.958853907312188,0.972262984233621,0.998121426352987,0.979387360433653,0.984268132732428,1.02707788232297,1.08250502181894,0.0979999999999563,-16.5699999999999,-0.0316057474520844,120.85,0.084383595465951,184.157623863714,0.150327501696032,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,544.865,544.963,interview,ROAD,we walk -- we just crossed the road literally where that guy got beat up,503.77,513.61,512.52,502.53,429.47,1111.98,1159.85,1218.34,1244.64,1264.56,d,d,r,ɹ,0.960894833671495,0.979663726545878,0.977584652030321,0.958529647984073,0.819174433207411,0.776440798396593,0.809866058760309,0.850706741414868,0.869070734470346,0.882979888145826,0.0979999999999563,-74.3,-0.141720400464085,152.58,0.106539089749233,211.231408872854,0.245739252858092,F,adolescent,not.rolling,ok,ok,approx.glide,closed,1,youthclub
Chris,goat,548.439,548.579,interview,ROAD,we were literally right there we just crossed the road,534.14,528.1,533.11,497.79,439.84,1270.34,1364.25,1303.24,1340.41,1388.32,d,d,r,ɹ,1.01882280893521,1.00730206574809,1.0168581788884,0.949488534953121,0.838954252222384,0.887015777113912,0.952588499085012,0.909988224700423,0.935942202718374,0.969395393109551,0.139999999999986,-94.3,-0.179868556712829,117.98,0.0823796159956385,281.784485490641,0.297917822342647,F,adolescent,not.rolling,ok,ok,approx.glide,closed,1,youthclub
Chris,goat,549.672,549.754,interview,Y'KNOW,like y'know where Waitrose is,519.39,530.44,543.73,554.18,580.91,1255.32,1233.01,1235.22,1168.9,1184.63,w,ɛ,n,n,0.990688543701765,1.0117654000292,1.03711484985649,1.0570472614964599,1.1080322723229,0.876528051802381,0.860950078986118,0.862493213003327,0.816185227473316,0.827168710772277,0.0819999999999936,61.52,0.117343728621137,-70.6899999999998,-0.049359341030104,136.522236707829,0.154175523311654,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,552.052,552.12,interview,SO,yeah so -- yeah we just crossed the road from there,433.18,434.68,435.85,432.78,416.28,1483.01,1511.34,1573.45,1582.42,1572.33,?,?,s,s,0.826250916191553,0.829112027910208,0.83134369505076,0.825487953066578,0.794015724161364,1.03551275061614,1.05529419256525,1.09866254270501,1.1049258513631,1.09788050193611,0.0679999999999836,-16.9,-0.032235192030189,89.3199999999999,0.062367751319973,119.312095637557,0.104238492552311,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,555.374,555.512,interview,ROAD,the minute we cross the road,463.04,462.89,455.65,434.34,414.35,1142.27,1151.19,1170.62,1196.02,1206.64,d,d,r,ɹ,0.883206113470928,0.882920002299062,0.869110369737017,0.82846350925398,0.79033442708336,0.797590811691286,0.803819207815045,0.81738621865413,0.83512178609174,0.842537208382584,0.13799999999992,-48.69,-0.092871686387568,64.3700000000001,0.0449463966912973,85.4475606182002,0.108785097663505,F,adolescent,not.rolling,ok,ok,approx.glide,closed,1,youthclub
Chris,goat,559.645,559.778,interview,ROAD,the minute we cross the road,531.29,529.89,518.6,457.84,438.84,1241.97,1231.86,1264.63,1288.5,1176.51,d,d,r,ɹ,1.01338669666977,1.01071632573236,0.989181691529939,0.873287592846254,0.837046844409947,0.867206405137338,0.86014709069662,0.883028765693883,0.899696009581117,0.821498915197734,0.133000000000038,-92.45,-0.17633985225982,-65.46,-0.0457074899396042,223.737681947888,0.242242351676125,F,adolescent,not.rolling,ok,ok,approx.glide,closed,1,youthclub
Chris,goat,567.004,567.177,interview,OVER,blue just like all over you like,425.37,426.32,423,430.32,430.83,1051.47,1095.88,1040.36,1077.89,1070.99,v,v,l,l,0.811354061176418,0.813166098598233,0.806833504660942,0.820795729847982,0.821768507832325,0.734189649355263,0.76519896234362,0.726432084228025,0.752637432493124,0.747819502756135,0.173000000000002,5.45999999999998,0.0104144466559072,19.52,0.0136298534008719,145.195356398403,0.104950883134744,F,adolescent,not.rolling,ok,ok,approx.glide,medial.open,1,youthclub
Chris,goat,570.62,570.739,interview,DON'T,you don't -- they came in quiet and like,513.72,518.13,527.21,532.87,545.88,1549.71,1537.35,1595.81,1459.54,1650.3,nt,ʔ,d,d,0.979873541405246,0.988285209858094,1.00560447279502,1.01640040101342,1.04121577665323,1.08208607140703,1.07345569292164,1.1142754280556,1.01912480700351,1.15232310796408,0.119000000000028,32.16,0.0613422352479808,100.59,0.0702370365570544,399.874750080445,0.287644787748012,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,586.517,586.619,interview,KNOW,a- I wa- I didn't really -- I wasn't listening at all I didn't know nothing,495.26,534.74,519,468.21,428.37,1429.91,1435.64,1421.25,1417.23,1427.72,n,n,n,n,0.944662793187655,1.01996725362268,0.989944654654914,0.893067411861228,0.81707628461373,0.998435639161921,1.00243661559568,0.992388788216657,0.989581820456846,0.996906470158442,0.101999999999975,-66.89,-0.127586508573925,-2.19000000000005,-0.00152916900347899,153.366878805611,0.280331251680817,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,605.055,605.226,interview,KNOW,you know Janet?,503.21,510.52,502.19,509.01,453.16,1411.13,1232.42,1233.02,1055.55,990.97,r,ɹ,n,n,0.959826685296531,0.973769836405447,0.957881129327845,0.970889650608667,0.864360924284048,0.985322491269074,0.860538111081071,0.860957061492983,0.737038512156265,0.691945482820799,0.171000000000049,-50.05,-0.0954657610124825,-420.16,-0.293377008448275,450.192337077544,0.381734172896054,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,618.23,618.293,interview,NO,no Poppy wasn't there,495.3,522.56,530.25,514.77,482.22,1352.77,1022.02,1043.15,1170.53,1197.8,m,m,n,n,0.944739089500152,0.996735026467191,1.01140299254483,0.981876319608305,0.919790195313474,0.944572581203762,0.713626166637247,0.728380203643416,0.817323376092344,0.836364672313746,0.0629999999999882,-13.08,-0.0249488941866788,-154.97,-0.108207908890016,525.13804842522,0.416188450158166,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,648.857,648.946,interview,SO,piss off cos like we've told her so many times that you can't hang around with us,456.59,475.11,494.41,504.5,470.74,1333.13,1293.71,1226.5,1211.49,1142.75,m,m,s,s,0.870903333080708,0.906228525767045,0.943041496547083,0.962287241374575,0.897893153626694,0.930858937720508,0.903333895657886,0.856404467016872,0.845923724212206,0.797925972020816,0.089000000000055507,14.15,0.0269898205459866,-190.38,-0.132932965699692,208.148860265456,0.206656873712888,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,704.877,704.934,interview,SO,so -- and just imagine like this whole time I'm so calm,438.39,456.91,518.44,565.56,562.46,1390.32,1423.33,1373.64,1305.54,1323.41,?,ʔ,s,s,0.83618851089435,0.871513703580688,0.98887650627995,1.07875356240199,1.07284059818344,0.970791894482591,0.993841149644618,0.959145073031436,0.911594201279419,0.924071941047533,0.0570000000000164,124.07,0.236652087289085,-66.9099999999999,-0.0467199534350581,217.888520337285,0.280052423145302,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,707.42,707.518,interview,SO,so -- and just imagine like this whole time I'm so calm,425.03,415.05,404.31,399.69,406.03,1212.33,1173.7,1065.46,1014.55,1009.19,k,k,s,s,0.810705542520189,0.791669612552066,0.77118405264649,0.76237182855303,0.774464794083882,0.846510254788883,0.819536830768612,0.743958176459679,0.708410234008942,0.704667610329195,0.09800000000007,-19,-0.036240748436307,-203.14,-0.141842644459688,208.09118373103,0.160602668130916,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,715.481,715.575,interview,DUNNO,I dunno why I,522.17,550.03,531.13,467.99,431.24,1355.76,1252.62,1069.26,986.92,872.04,w,w,n,n,0.99599113742034,1.04913151907484,1.01308151141978,0.892647782142492,0.822550545035424,0.946660350756457,0.874642774948776,0.746611529068456,0.689117567540392,0.608902528672966,0.0940000000000509,-90.93,-0.173440592384916,-483.72,-0.337757822083491,515.544911100938,0.46249165087313,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,755.931,756.001,interview,ONLY,and like I was only scared of what's gonna happen afterwards like,473.91,482.88,442.63,434.02,439.24,1293.12,1242.91,1258.02,1377.93,1584.15,n,n,z,z,0.90393963639212,0.921049084469682,0.844275920019084,0.827853138754,0.837809807534922,0.902921927752839,0.867862760782667,0.878413328655985,0.962140568476607,1.10613382505078,0.0699999999999363,-34.67,-0.0661298288571982,291.03,0.203211897297938,420.50245196608,0.346165744759343,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,799.635,799.81,interview,KNOW,you know ((xxx)) Diric,672.63,721.41,671.73,601.85,551.2,1261.46,1357.87,1365.62,1426.94,1488.28,?,?,n,n,1.28297971687964,1.37602306997033,1.28126304984845,1.14797339191534,1.05136318621539,0.880815311017614,0.948133659705014,0.953545102525545,0.996361834622956,1.0391925317341,0.174999999999955,-121.43,-0.231616530664251,226.82,0.158377220716483,330.847385084628,0.45543365919838,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,818.042,818.168,interview,SO,that's him so it was me him bla bla bla,516.22,493.77,473.15,445.81,397.13,1495.13,1054.58,1032.29,1000.8,991.38,w,w,s,s,0.984642060936339,0.941820755547123,0.902490006454668,0.850341476862635,0.757488864553191,1.04397554893676,0.736361208990341,0.720797201187808,0.698809287069291,0.692231765602272,0.125999999999976,-119.09,-0.227153196383148,-503.75,-0.351743783334488,562.772082294157,0.502558590400671,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,829.677,829.753,interview,NO,no here right there,544.85,548.96,565.15,527.9,544.6,1570.61,1344.38,1248.26,1239.54,1211.29,h,h,n,n,1.03925114660642,1.04709059271553,1.07797152519889,1.00692058418561,1.03877429465331,1.0966795107553,0.938714257943859,0.871598401955549,0.865509655969094,0.845784074074902,0.0760000000000218,-0.25,-4.76851953109314e-4,-359.32,-0.250895436680393,394.815270350074,0.340817193600521,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,837.258,837.315,interview,SO,yeah so there,501.87,523.81,529.76,513.3,529.06,1722.22,1802.18,1773.01,1799.82,1727.12,ð,d,s,s,0.957270758827865,0.999119286232737,1.01046836271674,0.979072430124022,1.00913317724803,1.2025412973386,1.25837342223275,1.23800544970696,1.25672555061256,1.20596272570255,0.0570000000000164,27.1899999999999,0.0518624184201678,4.89999999999986,0.00342142836394821,218.534302148699,0.188640461231937,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,846.175,846.281,interview,DON'T,and like they don't know each other,452.85,476.2,480.31,463.62,462.04,1754.49,1428.67,1345.17,1202.34,1293.17,nt,n,d,d,0.863769627862193,0.908307600282602,0.916147046391718,0.884312410002141,0.881298705658491,1.22507384699261,0.997569808310636,0.93926587598621,0.839534730430547,0.902956840287166,0.105999999999995,9.19,0.017529077796298,-461.32,-0.322117006705441,644.902276923282,0.458833687660716,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,846.409,846.569,interview,KNOW,and like they don't know each other,485.21,457.27,427.8,425.31,434.02,1207.76,951.1,1016.49,1070.08,1062.07,i,i,n,n,0.925493344672661,0.872200370393165,0.81598906216064,0.811239616707672,0.827853138754,0.843319249151486,0.664106227949244,0.709764840340791,0.747184094631402,0.741591106632376,0.159999999999968,-51.19,-0.0976402059186611,-145.69,-0.10172814251911,395.381299067546,0.314636647385979,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,851.731,851.867,interview,PHONE,and he's on his phone,531.31,532.78,517.81,445.56,445.45,1127.44,1207.8,1266.08,1251.67,1242.63,n,n,f,f,1.01342484482602,1.0162287343103,0.987674839358114,0.849864624909525,0.849654810050157,0.787235754010194,0.843347179178947,0.884041229189337,0.873979436796582,0.867667250590441,0.135999999999967,-85.86,-0.163770034775859,115.19,0.0804314965802475,223.259025532467,0.250386630361469,F,adolescent,not.rolling,ok,ok,labial,coda.nasal,1,youthclub
Chris,goat,859.77,859.851,interview,GOES,and then the guy goes,517.4,517.88,501.86,495.18,486.14,1293.55,1341.81,1351.58,1354.98,1319.4,z,s,g,g,0.986892802155015,0.987808357904985,0.95725168474974,0.94451020056266,0.927267233938227,0.903222175548043,0.936919753679502,0.943741662886803,0.946115715220971,0.921271955794587,0.0810000000000173,-31.26,-0.0596255682167872,25.8500000000001,0.0180497802465441,111.232490041574,0.108220941704346,F,adolescent,not.rolling,ok,ok,velar,closed,1,youthclub
Chris,goat,862.95,863.155,interview,NO,and then Diric goes no I'm Diric,539.76,524.74,524.47,510.77,468,1208.8,1134.83,1217.52,1090.59,1087.41,0,0,n,n,1.02954244084111,1.0008931754983,1.00037817538895,0.974246688358556,0.892666856220616,0.844045429865467,0.792395826583577,0.850134175851922,0.761505216211929,0.759284779028795,0.204999999999927,-71.76,-0.136875584620495,-121.39,-0.0847606508366718,328.725242207736,0.290814905681616,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,876.289,876.421,interview,KNOWS,like everybody knows me if you know me you know I'm Diric,441.82,447.33,434.34,424.5,446.33,1359.13,1199.24,1232.69,1254.73,1213.21,z,z,n,n,0.84273091969101,0.853240736737539,0.82846350925398,0.809694616379598,0.851333328925102,0.94901345557003,0.837370153302335,0.860726638766431,0.876116083897334,0.84712471539302,0.132000000000062,4.50999999999999,0.00860240923409184,-145.92,-0.101888740177009,266.914546381378,0.221196287266715,F,adolescent,not.rolling,ok,ok,nasal,closed,1,youthclub
Chris,goat,876.8,876.938,interview,KNOW,like everybody knows me if you know me you know I'm Diric,447.67,463.33,459.83,444.31,431.64,1282.81,1242.54,1259.39,1274.19,1268.72,m,m,n,n,0.853889255393768,0.883759261736535,0.877083334393004,0.847480365143979,0.823313508160399,0.895722963174818,0.867604408028654,0.879369932096518,0.889704042257015,0.88588461100175,0.138000000000034,-16.03,-0.0305757472333686,-14.0899999999999,-0.00983835217306772,95.6632763040196,0.110372101716593,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,885.773,885.866,interview,PHONE,guy goes back on his phone then Diric he like -- you know what a pouch is innit the thing that goes around us,505.76,557.18,546.22,541.11,525.01,1092.23,1194.72,1231.29,1263.27,1195.21,n,n,f,f,0.964690575218246,1.06276948493377,1.04186429530946,1.0321174413879,1.00140817560766,0.762650347337822,0.834214060199264,0.859749087805303,0.882079144760215,0.834556203035659,0.0929999999999609,19.25,0.0367176003894163,102.98,0.0719058556978374,255.166753528363,0.235359108245873,F,adolescent,not.rolling,ok,ok,labial,coda.nasal,1,youthclub
Chris,goat,886.831,886.909,interview,KNOW,guy goes back on his phone then Diric he like -- you know what a pouch is innit the thing that goes around us,544.41,541.79,540.39,530.9,526.81,1294.53,1194.34,1035.7,1007.03,1007.03,w,w,n,n,1.03841188716894,1.03341447870036,1.03074410776295,1.01264280762292,1.00484150967005,0.903906461220833,0.833948724938387,0.723178236028842,0.703159388846311,0.703159388846311,0.0779999999999745,-17.6,-0.0335703774988951,-287.5,-0.200747072374522,293.160246326114,0.215729069231748,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,888.281,888.359,interview,GOES,guy goes back on his phone then Diric he like -- you know what a pouch is innit the thing that goes around us,511.27,504.66,485.87,476.93,450.34,1195.72,1237.89,1246.17,1267.65,1335.99,z,z,g,g,0.975200392264775,0.962592426624565,0.926752233828869,0.909700007985681,0.858982034252975,0.834912310885784,0.864357542336336,0.870139058020722,0.885137482767173,0.932855934683955,0.0780000000000882,-60.93,-0.116218358011799,140.27,0.0979436237981709,159.815154044221,0.160681564231006,F,adolescent,not.rolling,ok,ok,velar,closed,1,youthclub
Chris,goat,891.016,891.091,interview,SO,so then Diric goes around s- like shuffling his bag and like usually like you keep knives in there,431.37,446.07,451.11,444.93,430.68,1429.49,1427.4,1314.85,1395.71,1429.75,ð,ɛ,s,s,0.822798508051041,0.850837402893868,0.860450738268552,0.84866295798769,0.82148239666046,0.998142373873582,0.996683029938755,0.918094915170921,0.974555465682934,0.998323919052077,0.0750000000000455,-0.689999999999998,-0.00131611139058163,0.259999999999991,1.81545178495224e-4,245.508799694002,0.20103579769339,F,adolescent,not.rolling,ok,ok,coronal,final.open,1,youthclub
Chris,goat,891.69,891.758,interview,GOES,so then Diric goes around s- like shuffling his bag and like usually like you keep knives in there,410.01,441.39,486.84,472.58,445,1192.18,1250.04,1287.75,1295.56,1317.15,z,z,g,g,0.782056277177382,0.841910734331662,0.928602419406933,0.901402784001579,0.84879647653456,0.832440503455503,0.872841288177555,0.899172321566227,0.904625659427949,0.919700891749917,0.0679999999999836,34.99,0.0667401993571781,124.97,0.0872603882944139,176.162887880077,0.245280354992227,F,adolescent,not.rolling,ok,ok,velar,closed,1,youthclub
Chris,goat,918.185,918.313,interview,DON'T,yeha and Jafaar's like l- -- we don't wanna fight,449.76,447.35,460.64,484.29,501.55,995.3,836.58,771.26,740.19,691.39,nt,ʔ,d,d,0.857875737721762,0.853278884893788,0.878628334721078,0.923738529485219,0.956660388327885,0.694968908293431,0.584142559328964,0.538532824485473,0.516838175655294,0.482763542153115,0.128000000000043,51.79,0.0987846506061234,-303.91,-0.212205366140316,316.205981764152,0.260539035357835,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,933.869,933.948,interview,DON'T,the guy's like Jafaar's like calm down we don't wanna fight cos like,440.2,495.74,530.41,546.77,553.35,1106.53,1085.18,951.52,938.27,918.9,nt,?,d,d,0.839640919034862,0.945578348937625,1.01170817779482,1.0429133696063,1.05546411301213,0.772635332155059,0.757727679997855,0.664399493237582,0.655147671641191,0.641622555843297,0.0789999999999509,113.15,0.215823193977271,-187.63,-0.131012776311762,239.095255721671,0.272362573442466,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,948.418,948.504,interview,KNOW,so he -- ((like)) you know they teach you do it in defence and whatnot,481.46,535.8,585.63,595.76,584.52,1542.17,1474.8,1301.29,1304.73,1401.72,l,l,n,n,0.918340565376021,1.02198910590386,1.11703523719761,1.13635727833759,1.1149180145258,1.07682126123066,1.02978011247981,0.908626635861709,0.911028618223338,0.97875195230892,0.0860000000000127,103.06,0.196577449149779,-140.45,-0.0980693089217446,375.414570142472,0.358317350764171,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
Chris,goat,951.973,952.076,interview,DON'T,we don't wanna fight we don't wanna fight,470.57,470.61,486.01,575.22,574.51,1278.19,1048.55,912.73,782.46,669.68,nt,?,d,d,0.89756889429858,0.897645190611078,0.927019270922611,1.09717912187013,1.0958248623233,0.892497045003095,0.732150757350625,0.637314349107468,0.546353232174498,0.467604519748764,0.103000000000065,103.94,0.198255968024724,-608.51,-0.424892525254331,637.000759562859,0.531334348992324,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,952.647,952.713,interview,DON'T,we don't wanna fight we don't wanna fight,427.86,481.92,509.85,558.1,568.08,1233.42,1135.72,1033.14,1055.55,1038.81,nt,w,d,d,0.816103506629387,0.919217972969742,0.972491873171114,1.06452430012121,1.08356023008933,0.861236361767591,0.79301726969458,0.721390714271351,0.737038512156265,0.725349795663919,0.0659999999999172,140.22,0.267456723459946,-194.61,-0.135886566103672,290.663000435603,0.328595983473534,F,adolescent,not.rolling,ok,ok,coronal,coda.nasal,1,youthclub
Chris,goat,956.138,956.307,interview,NOWHERE,and then Bruno just comes out of nowhere,493.27,461.92,446.89,398.13,370.38,1304.03,1137.36,1081.05,970.95,821.41,w,w,n,n,0.940867051640905,0.881069816720998,0.852401477300067,0.759396272365628,0.706465705570496,0.910539842742774,0.794162400820473,0.754843904662527,0.677966504076667,0.573550096414455,0.168999999999983,-122.89,-0.234401346070409,-482.62,-0.336989746328319,500.381187508022,0.417232600842914,F,adolescent,not.rolling,ok,ok,nasal,medial.open,1,youthclub
Chris,goat,966.92,967.007,interview,GOES,then then the guy goes out,459.23,471.78,463.54,457.8,434.29,1151.96,1164.65,1192.93,1248.78,1099.24,z,z,g,g,0.875938889705542,0.899876857751629,0.884159817377146,0.873211296533757,0.828368138863358,0.804356860843666,0.813217662055606,0.832964191470393,0.871961492312539,0.767545084650327,0.0869999999999891,-24.94,-0.0475707508421842,-52.72,-0.0368117761933384,254.824628242125,0.204906663605579,F,adolescent,not.rolling,ok,ok,velar,closed,1,youthclub
Chris,goat,978.998,979.091,interview,OVER,so the guy walks down over there,567.01,243.4,463.08,420.83,389.06,1387.22,1358.52,1074.12,1028.99,1140.02,v,v,n,n,1.08151930373002,0.464263061547218,0.883282409783425,0.802694429707953,0.742096083506823,0.968627317354379,0.948587522651253,0.750005027404943,0.71849297392229206,0.796019747646616,0.0929999999999609,-177.95,-0.339423220223202,-247.2,-0.172607569707763,861.550858208843,1.2662055151289,F,adolescent,not.rolling,ok,ok,nasal,medial.open,1,youthclub
Chris,goat,987.751,987.864,interview,NO,I think he did actually. no he -- the guy go gets his knife,569.34,546.69,503.55,478.24,450.8,1418.69,1247.78,1145.61,1208.8,1218.31,h,h,n,n,1.085963563933,1.0427607769813,0.960475203952759,0.912198712219973,0.859859441846696,0.990601266459165,0.871263241626019,0.799922968984263,0.844045429865467,0.850685793894273,0.113000000000056,-118.54,-0.226104122086307,-200.38,-0.139915472564893,380.420233208455,0.353983453166753,F,adolescent,not.rolling,ok,ok,nasal,final.open,1,youthclub
