participant,vowel,sound_start,sound_end,task,word,utterance,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,fol.phonOLOG.seg,fol.PHONETIC.seg,prec.phonOLOG.seg,prec.PHONETIC.seg,normF1_20,normF1_35,normF1_50,normF1_65,normF1_80,normF2_20,normF2_35,normF2_50,normF2_65,normF2_80,duration,changeF1,normChangeF1,changeF2,normChangeF2,TrajLength,norm_TL,sex,age,roland.rolling,tauto.l,breaking.word,prec.seg,syl.type,outcode,CofP
Ali,price,1842.029,1842.17,interview,MY,my mum,602,703.21,739.11,731.41,740.42,1041.47,1165.31,1172.07,1179.55,1158.61,m,m,m,m,1.24011376636147,1.44860531834393,1.5225589466037,1.50669702633628,1.5252575330388,0.832117147572058,0.931063240647541,0.936464367821235,0.942440762977926,0.92571005247243,0.141000000000076,138.42,0.285143766677333,117.14,0.0935929049003722,229.998947398988,0.346868467189068,M,adolescent,n.a.,ok,ok,nasal,final.open,2,youthclub
Ali,price,1843.366,1843.542,interview,MY,my mum,751.22,774.8,852.16,748.82,764.71,1188.76,1205.02,1178.07,1170.22,1006.54,m,m,m,m,1.54750542120608,1.59607997703798,1.75544077598437,1.5425614460578,1.57529468151873,0.949799399260429,0.962790867876445,0.941258267679543,0.934986248698256,0.804208660563606,0.175999999999931,13.49,0.0277892603126515,-182.22,-0.145590738696823,378.649822603371,0.558874391615571,M,adolescent,n.a.,ok,ok,nasal,final.open,2,youthclub
Ali,price,1933.556,1933.667,interview,LIKE,when you say stopped and searched do you mean like being arrested as well,725.54,806.11,807.52,831.48,791.36,1503.61,1474.74,1514.52,1500.26,1521.31,k,ʔ,l,l,1.49460488711943,1.66057825282665,1.66348283822627,1.71284019012331,1.63019340556115,1.20135929432516,1.1782926461736,1.21007620223418,1.1986827002376,1.21550129890717,0.110999999999876,65.8200000000001,0.135588518441714,17.7,0.0141420045820095,198.580541499394,0.334480599872813,M,adolescent,n.a.,ok,ok,approx.glide,closed,2,youthclub
Ali,price,1957.443,1957.512,interview,CLIMB,I would think it would be a cool thing to climb buildings and that scaffoldings,756.1,774.79,772.44,738.24,714.96,1494.96,1477.13,1492.5,1485.62,1438.62,m,m,kl,l,1.55755817067426,1.59605937714153,1.5912184014755,1.52076675561244,1.47281019667408,1.1944480886961,1.18020221628382,1.19248258975419,1.18698558458333,1.14943336902658,0.06899999999996,-41.14,-0.084747974000184,-56.3400000000001,-0.045014719669515,128.714052643235,0.185827901774875,M,adolescent,n.a.,ok,ok,approx.glide,coda.nasal,2,youthclub
Ali,price,2010.067,2010.169,interview,INSIDE,so so they were -- the police ((were)) like is there anyone else inside,805.43,861.79,864.26,830.29,774.46,1283.83,1399.19,1447.35,1523.16,1603.36,d,d,s,s,1.65917745986797,1.77527847626686,1.7803666506903,1.71038880244562,1.59537958055864,1.02575874251532,1.1179294571244,1.15640849332042,1.21697941803015,1.28105787946953,0.102000000000089,-30.9699999999999,-0.0637978793093263,319.53,0.255299136954209,357.406900447694,0.411260038564933,M,adolescent,n.a.,ok,ok,coronal,closed,2,youthclub
Ali,price,2015.682,2015.781,interview,GUY,and I said nah nah the th- -- I was like 's only -- cos another guy got er caught with me,716.44,805.44,838.8,808.73,672.52,1575.1,1474.37,1446.11,1445.52,1422.47,g,g,g,g,1.47585898134885,1.65919805976442,1.72791931432558,1.66597542569686,1.38538423613524,1.2584786111369,1.177997022349,1.15541775401637,1.15494635386364,1.13652978857463,0.0989999999999327,-43.9200000000001,-0.0904747452136141,-152.63,-0.121948822562266,346.358752380523,0.615702304980955,M,adolescent,n.a.,ok,ok,velar,final.open,2,youthclub
Ali,price,2028.846,2028.912,interview,WHY,and dogs and that that's why I got caught by,794.68,809.49,848.82,882.64,895.29,1177,1253.46,1289.3,1287.93,1297.5,aɪ,aɪ,w,w,1.63703257118294,1.66754101782715,1.74856041056967,1.81822926036758,1.84428812937834,0.940403355538145,1.00149361939919,1.03012918121948,1.02903457408517,1.03668084435917,0.0660000000000309,100.61,0.207255558195394,120.5,0.0962774888210249,180.801460502662,0.25105055056195,M,adolescent,n.a.,ok,ok,approx.glide,final.open,2,youthclub
Ali,price,2029.547,2029.656,interview,BY,and dogs and that that's why I got caught by,725.84,753.34,802.45,773.75,782.11,1265.48,1319.75,1416.41,1508.37,1545.07,0,0,b,b,1.49522288401297,1.55187259925373,1.65303869072551,1.59391698791061,1.6111385013438,1.011097398782,1.0544582230004,1.13168794971774,1.20516245487941,1.23448514234607,0.108999999999924,56.27,0.11591561733083,279.59,0.223387743564069,303.234660594231,0.326928268406383,M,adolescent,n.a.,ok,ok,labial,final.open,2,youthclub
Ali,price,2048.931,2049.041,interview,FLY,cos they circled me I couldn't do anything apart from fly,766.45,799.55,815.64,804.87,752.5,1515.27,1492.11,1596.91,1598.96,1596.76,0,0,fl,l,1.57887906350124,1.64706472075467,1.68020995414463,1.6580238656667,1.55014220795183,1.21067543971647,1.1921709862634,1.27590443712185,1.27754235290677,1.27578458962539,0.110000000000127,-13.95,-0.0287368555494063,81.49,0.0651091499089238,209.805479908206,0.290849366179563,M,adolescent,n.a.,ok,ok,approx.glide,final.open,2,youthclub
Ali,price,2084.233,2084.296,interview,CLIMB,cos it was scaffolding so you just climb ladders,825.39,757.94,743.28,690.8,687.51,1598.35,1620,1558.58,1523.02,1455.88,m,m,kl,l,1.70029485318454,1.56134855162128,1.53114910342384,1.42304084684801,1.41626348091557,1.27705497308785,1.29435296174324,1.24527940686036,1.21686756036678,1.16322382095231,0.0629999999996471,-137.88,-0.284031372268969,-142.47,-0.11383115213553,264.598249019849,0.363489808500227,M,adolescent,n.a.,ok,ok,approx.glide,coda.nasal,2,youthclub
Amanda,price,47.138,47.224,interview,FIND,she ((didn't)) find him she called him everything 's phone just ringing ringing she hasn't heard from him,846.97,877.57,863.4,833.76,808.34,1528.32,1641.96,1691.72,1790.1,1868.1,nd,n,f,f,1.43313900346019,1.48491657941434,1.46093983917675,1.41078665776234,1.3677740440122,0.983500052243428,1.05662933533659,1.08865074616654,1.15195995833396,1.20215429203043,0.0859999999999985,-38.63,-0.0653649594479937,339.78,0.218654239787003,354.211677521273,0.276476981921989,F,adolescent,n.a.,ok,ok,labial,coda.nasal,1,youthclub
Amanda,price,91.27,91.341,interview,INSIDE,inside someone's house?,656.9,759.33,798.53,801.91,724.22,1507.12,1475.25,1415.3,1455.53,1501.43,d,d,s,s,1.11152580536855,1.28484531860329,1.35117476230925,1.35689398475125,1.22543647246767,0.969857489751567,0.949348599816869,0.910769749751442,0.936658442631044,0.96619587746012,0.070999999999998,67.3200000000001,0.113910667099118,-5.68999999999983,-0.00366161229144735,309.509790598665,0.412509469888994,F,adolescent,n.a.,ok,ok,coronal,closed,1,youthclub
Amanda,price,112.471,112.523,interview,WHITE,yknow those two whi- +white -- two tall white flats near,707.69,724.53,758.82,756.68,760.81,1301.52,1334.73,1414.23,1466.91,1573.05,t,ʔ,w,w,1.19746642898656,1.22596101653779,1.28398235900405,1.28036131284255,1.28734959351872,0.837550374264464,0.858921577111384,0.910081186455862,0.943981667213939,1.01228457206706,0.0519999999999925,53.1199999999999,0.0898831645321621,271.53,0.174734197802592,282.759121786999,0.215726091786447,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Amanda,price,140.855,140.992,interview,MY,in my old block it was like,985.22,992.9,940.82,884.8,860.52,1345.15,1450.21,1571.61,1627,1627.77,ow,?,m,m,1.6670687379589,1.6800638942768,1.59194049049602,1.49715030079174,1.45606665555753,0.865627025279553,0.933234931666105,1.01135790744497,1.04700231954045,1.04749782770643,0.137,-124.7,-0.211002082401367,282.62,0.181870802426872,340.512098918319,0.328969022372834,F,adolescent,n.a.,ok,ok,nasal,final.open,1,youthclub
Amanda,price,141.891,142.027,interview,LIKE,in my old block it was like,720.3,758.39,773.14,737.7,667.9,1607.76,1552.14,1663.52,1724.41,1847.62,k,ʔ,l,z,1.21880352809707,1.28325476561646,1.30821291088848,1.24824567912982,1.13013865946971,1.03462105056199,0.998828629533811,1.07050356398397,1.10968732012215,1.18897506184961,0.135999999999996,-52.4,-0.0886648686273586,239.86,0.154354011287629,391.825260502406,0.363505552820067,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Amanda,price,150.543,150.601,interview,INSIDE,so now it's kinda like cleaner and better on the inside like it's normal now,736.39,759.18,756.81,757.4,743.57,1741.62,1740.17,1725.54,1694.83,1815.97,d,d,s,s,1.24602905741414,1.28459150695645,1.28058128293648,1.28157960874736,1.25817817490926,1.12076224939031,1.11982914959723,1.11041449444365,1.09065208434342,1.16860774567662,0.0579999999999927,7.18000000000006,0.0121491174951229,74.3500000000001,0.0478454962863137,190.299368272554,0.1499868454231,F,adolescent,n.a.,ok,ok,coronal,closed,1,youthclub
Amanda,price,154.384,154.453,interview,LIKE,you just get used to it like,769.84,776.63,797.73,818.13,811.68,1540.3,1475.67,1476.39,1470.83,1499.84,k,ʔ,l,l,1.30262905465813,1.31411826187148,1.3498211001928,1.38433948416223,1.37342558334837,0.991209387085526,0.949618876998311,0.950082209309356,0.946504254240735,0.96517268527323,0.0690000000000168,41.8399999999999,0.0707965286902421,-40.46,-0.0260367018122967,136.96048248047,0.135182033135759,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
