participant,vowel,sound_start,sound_end,task,word,utterance,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,fol.phonOLOG.seg,fol.PHONETIC.seg,prec.phonOLOG.seg,prec.PHONETIC.seg,normF1_20,normF1_35,normF1_50,normF1_65,normF1_80,normF2_20,normF2_35,normF2_50,normF2_65,normF2_80,duration,changeF1,normChangeF1,changeF2,normChangeF2,TrajLength,norm_TL,sex,age,roland.rolling,tauto.l,breaking.word,prec.seg,syl.type,outcode,CofP
Daniel,face,1928.869,1929.124,wordlist,DAY,peck copy pot day happy,429.76,410.47,401.06,392.67,383.56,1983.95,1989.81,2021.55,1992.61,1984.41,h,h,d,d,1.00518152489331,0.960063431968902,0.938054035679703,0.91843035503503,0.89712263981775,1.65928179966663,1.66418282607659,1.69072865854284,1.66652461343972,1.65966652187629,0.255000000000109,-46.2,-0.108058885075555,0.460000000000036,3.84722209655797e-4,95.6545326234649,0.13341061423857,M,adolescent,n.a.,ok,ok,coronal,final.open,1,studio
Daniel,face,1939.265,1939.426,wordlist,PAPER,paper fill chew model,409.67,407.6,381.12,378.98,378.14,1990.6,2004.43,2061.09,2117.25,2120.28,p,p,p,p,0.958192282443784,0.953350683047541,0.891415633766141,0.88641030878645,0.884445601785077,1.66484354465405,1.67641030152261,1.72379804152065,1.77076760520385,1.7733017536718,0.160999999999831,-31.53,-0.073746680658707,129.68,0.108458209017752,135.87144737903,0.140965519246433,M,adolescent,n.a.,ok,ok,labial,medial.open,1,studio
Daniel,face,1958.017,1958.171,wordlist,LATER,later,410.66,408.95,404.1,401.62,402.52,1800.6,1913.13,1978.41,1965.06,1911.61,t,ʔ,l,l,0.960507829981117,0.956508247871178,0.945164403875151,0.939363840347285,0.941468883563043,1.5059365450136,1.60005130643223,1.65464840609817,1.64348309849185,1.5987800504351,0.153999999999996,-8.14000000000004,-0.0190389464180741,111.01,0.0928435054215038,245.038884979451,0.207297571312054,M,adolescent,n.a.,ok,ok,approx.glide,medial.open,1,studio
Daniel,face,1962.838,1962.985,wordlist,CAKE,panda cake ship,440.05,428.21,395.23,376.32,363.7,2102.74,2165.39,2197.63,2232.55,2267.9,k,k,k,k,1.02924918566013,1.00155617268839,0.924418033515407,0.880188736615434,0.8506713528567,1.7586321285471,1.81102962079696,1.83799362957805,1.86719906340671,1.89676412886613,0.146999999999935,-76.35,-0.178577832803434,165.16,0.138132000319031,187.12598939656,0.235759949403629,M,adolescent,n.a.,ok,ok,velar,closed,1,studio
Daniel,face,1980.082,1980.227,wordlist,SAFE,safe news taxi,430.36,418.4,406.96,384.31,367.26,1900.5,1948.28,2009.61,2012.32,2020.59,f,f,s,s,1.00658488703714,0.978611201636632,0.951853763427447,0.898876842497548,0.858997968243474,1.58948817271929,1.62944910136571,1.68074260814439,1.68300912377084,1.68992576001835,0.144999999999982,-63.1,-0.14758691879367,120.09,0.100437587299058,153.403334228491,0.200131878357916,M,adolescent,n.a.,ok,ok,coronal,closed,1,studio
Daniel,face,1982.742,1982.875,wordlist,SAFE,I mean safe news yeah taxi hair,386.6,388.16,388.95,377.96,382.83,1878.98,1942.45,1978.74,1973.38,1992.59,f,f,s,s,0.904233008013198,0.907881749587178,0.909729509743232,0.884024593141925,0.89541521587608,1.57148986412843,1.62457316553464,1.65492440246596,1.65044155237084,1.66650788638712,0.133000000000038,-3.77000000000004,-0.00881779213711786,113.61,0.0950180222586887,131.832876167386,0.129403370684778,M,adolescent,n.a.,ok,ok,coronal,closed,1,studio
Daniel,face,1988.492,1988.562,wordlist,STEAK,high like pause sure steak tar,309.08,308.42,314.56,314.41,314.23,2033.31,2070.11,2078.03,2130.74,2148.01,k,k,st,t,0.722918619029279,0.721374920671057,0.735735993276336,0.735385152740377,0.734964144097225,1.70056416546796,1.73134194224042,1.73796585506754,1.78205000217832,1.79649381209301,0.0699999999999363,5.15000000000003,0.0120455250679462,114.7,0.0959296466250474,116.808346815027,0.105167029042471,M,adolescent,n.a.,ok,ok,coronal,closed,1,studio
Daniel,face,1992.98,1993.145,wordlist,ROLLERBLADES,rollerblades,398.15,396.24,392.46,393.39,390.8,1943.62,1990.24,1998.67,1987.31,1993.84,dz,d,bl,l,0.931247729282087,0.926780359790868,0.917939178284686,0.920114389607636,0.914056543020067,1.62555169811137,1.66454245770736,1.67159291037562,1.66209194450238,1.66755332717423,0.164999999999964,-7.34999999999997,-0.0171911862620201,50.22,0.0420016290628584,74.3206830304554,0.0684570754450896,M,adolescent,n.a.,ok,ok,approx.glide,closed,1,studio
Daniel,face,1996.558,1996.77,wordlist,LATE,taxes I don't know beer late new,426.63,425.94,418.86,405.78,382.04,1819.14,1912.18,1956.35,1978.2,2055.74,t,ʔ,l,l,0.997860652376282,0.996246785910868,0.979687112613575,0.949093817877898,0.893567455720026,1.52144252276799,1.59925677143403,1.63619846708728,1.65447277204593,1.71932355495183,0.211999999999989,-44.59,-0.104293196656256,236.6,0.197881032183837,244.335005117607,0.239324586237915,M,adolescent,n.a.,ok,ok,approx.glide,closed,1,studio
Daniel,face,2003.041,2003.181,wordlist,BABY,sock baby,408.84,406.06,389.76,376.23,362.19,1943.34,1960.15,1977.99,2012.58,2021.32,b,b,b,b,0.956250964811474,0.949748720211689,0.911624048637413,0.879978232293858,0.84713955812804,1.62531751937506,1.63937660708009,1.6542971379937,1.68322657545456,1.69053629743802,0.1400000000001,-46.65,-0.109111406683434,77.98,0.0652187780629572,94.8836225457009,0.132948871069148,M,adolescent,n.a.,ok,ok,labial,medial.open,1,studio
Daniel,face,2105.305,2105.38,interview,SAY,I don't mind you telling what I say. but I don't want my name to be there I want that,468.69,485.67,482.2,473.44,462.44,1563.69,1577.77,1555.84,1557.72,1554.73,0,0,s,s,1.09623633865935,1.13595148732998,1.12783537626478,1.10734628896474,1.08161798299437,1.30779624351456,1.31957208854055,1.30123087537152,1.30280321831533,1.30030252395257,0.0750000000002729,-6.25,-0.0146183556649833,-8.96000000000004,-0.00749371956199152,64.6196838059715,0.107879773378592,M,adolescent,n.a.,ok,ok,coronal,final.open,1,studio
Daniel,face,2106.174,2106.236,interview,NAME,I don't mind you telling what I say. but I don't want my name to be there I want that,441.92,443.94,447.45,446.82,449.84,1913.49,1985.68,1982.85,2020.2,2077.09,m,m,n,n,1.0336229976751,1.03834765022602,1.04655731876747,1.04508378851644,1.05214737797376,1.60035239337892,1.66072868971599,1.65836181177397,1.68959958249277,1.73717968359564,0.0619999999998981,7.91999999999996,0.0185243802986665,163.6,0.13682729021672,171.052439918623,0.148478991266607,M,adolescent,n.a.,ok,ok,nasal,coda.nasal,1,studio
Denzel,face,49.611,49.732,interview,FAMOUS,famous,413.01,416.38,406.92,397.57,361.19,1435.48,1495.61,1595.16,1633.9,1550.06,m,m,f,f,1.05108898325933,1.05966545809913,1.03559024979513,1.01179498577374,0.919209776672328,1.29447553115211,1.34869907567253,1.43847046860464,1.47340511212237,1.39780055578457,0.121000000000002,-51.82,-0.131879206587004,114.58,0.103325024632463,291.46801984281,0.309642677155057,M,adolescent,n.a.,ok,ok,labial,medial.open,3,studio
Denzel,face,143.662,143.76,interview,THEY,they got no problems they've never been arrested,403.33,414.98,416.21,408.96,390.3,1473.48,1566.55,1692.24,1734.65,1748,g,g,dh,d,1.02645388639013,1.05610253086598,1.0592328169351,1.04078194376344,0.9932932136416,1.3287428634617,1.41267077446313,1.52601448493663,1.56425863133795,1.57629728624145,0.0979999999999848,-13.03,-0.0331606727485269,274.52,0.24755442277975,285.46136148094,0.293851039676058,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,148.239,148.299,interview,THEY'VE,they've never been arrested they've got no problems,404.32,399.14,399.02,393.21,381.19,1526.74,1550.95,1538.15,1467.26,1313.8,v,v,dh,d,1.02897338493357,1.01579055417092,1.01548516040807,1.0006990123905,0.970108737145892,1.37677123500931,1.39860313277814,1.38706045242122,1.32313384222576,1.18474792600916,0.0600000000000023,-23.13,-0.0588646477876766,-212.94,-0.192023309000146,262.616233270877,0.244390960923544,M,adolescent,n.a.,ok,ok,coronal,closed,3,studio
Denzel,face,202.727,202.815,interview,THEY,they d- -- um they stopped and searched my cousin,367.9,380.21,387.39,381.97,378.71,1590.15,1588.53,1590.24,1573.64,1550.08,d,d,dh,d,0.936286377911208,0.967614688082687,0.985887414892697,0.972093796604361,0.96379726604717,1.43395259137119,1.43249172088852,1.43403375084245,1.41906433725458,1.39781859122263,0.0879999999999939,10.81,0.0275108881359613,-40.0700000000002,-0.0361340001485673,61.0438605951769,0.092863754464941,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,212.814,212.948,interview,SAY,I'll say feds are feds innit police officers are police officers,425.27,422.07,405.65,405,385.93,1488.58,1505.62,1555.3,1569.33,1525.27,f,f,s,s,1.08229004602963,1.07414621235386,1.03235816580506,1.03070394958967,0.982171790778126,1.34235961919525,1.3577258124204,1.40252584055568,1.41517770035315,1.37544563031207,0.134000000000015,-39.34,-0.1001182552515,36.6900000000001,0.0330860111168188,131.716008948445,0.154136118081137,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,229.985,230.101,interview,HATE,I don't hate on anyone but,535.52,479.32,451.92,440.67,446.9,1644.13,1672.43,1667.48,1755.82,1742.83,t,ʔ,h,h,1.36287056564015,1.21984448670943,1.15011291086065,1.12148224559427,1.13733727178179,1.48263023868888,1.5081503835405,1.50368661262122,1.58334914252201,1.57163512550354,0.115999999999985,-88.62,-0.225533293858362,98.6999999999998,0.0890048868146629,194.226899468061,0.319523509352307,M,adolescent,n.a.,ok,ok,other,closed,3,studio
Denzel,face,231.677,231.832,interview,SAYING,I'm just saying like,434.53,415.71,412.54,426.93,450.67,1592.11,1615.96,1581.71,1585.07,1545.36,ɪ,ə,s,s,1.10585626472889,1.05796034292326,1.0498928576882,1.08651465974893,1.14693172583105,1.43572006430085,1.45722732418463,1.42634163651085,1.42937159010454,1.39356222784101,0.155000000000001,16.14,0.0410754611021662,-46.75,-0.042157836459833,125.819845496425,0.191404014977902,M,adolescent,n.a.,ok,ok,coronal,medial.open,3,studio
Denzel,face,241.919,242.071,interview,SAY,me I can personally say rah fuck the police innit cos,379.73,390.47,375.48,362.62,385.59,1757.9,1783.28,1729.81,1723.72,1512.01,r,ɹ,s,s,0.966393113031322,0.993725854805625,0.955577083930689,0.922849052346188,0.981306508450076,1.58522482808001,1.6081117989752,1.55989405532799,1.55440226443943,1.36348813487983,0.151999999999987,5.85999999999996,0.014913395418754,-245.89,-0.221736693200178,310.271886222869,0.329982563859202,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,247.913,247.972,interview,THEY,some people they don't have reasons of police they're just saying it cos ah,429.58,434.5,435.61,412.77,397,1598.82,1622.36,1630.27,1633.19,1644.67,d,d,dh,d,1.09325877201168,1.10577991628818,1.10860480859446,1.05047819573365,1.01034436540024,1.4417709537692,1.46299866436309,1.4701316801149,1.47276485407133,1.48311719551644,0.0589999999999975,-32.58,-0.0829144066114356,45.8500000000001,0.0413462417472374,74.5680413413114,0.131951127688357,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,249.324,249.413,interview,SAYING,some people they don't have reasons of police they're just saying it cos ah,404.22,400.63,397.59,391.88,411.85,1682.62,1715.84,1584.25,1578.24,1560.35,ɪ,syl.n,s,s,1.0287188901312,1.0195825267262,1.01184588473421,0.997314231519012,1.04813684355187,1.51733943923089,1.5472963018447,1.42863213714418,1.42321248800784,1.40707978866525,0.0889999999999986,7.63,0.0194179534206647,-122.27,-0.110259650565642,200.139968569104,0.219066299659483,M,adolescent,n.a.,ok,ok,coronal,medial.open,3,studio
Denzel,face,250.961,251.075,interview,SAYING,their boy's saying it or they heard it off of music,437.98,437.33,479.38,473.31,460.69,1595.16,1648.63,1617.19,1634.23,1610.52,ɪ,ɪ,s,s,1.11463633541058,1.11298211919519,1.21999718359085,1.20454934908713,1.17243210502831,1.43847046860464,1.48668821225186,1.45833650362518,1.47370269685033,1.45232168503294,0.113999999999976,22.71,0.0577957696177318,15.3599999999999,0.0138512164283002,150.926279828923,0.219325233663688,M,adolescent,n.a.,ok,ok,coronal,medial.open,3,studio
Denzel,face,256.046,256.115,interview,CHASED,but like 's not -- it's not cool like getting chased by police,400.94,384.4,379.43,378.24,367.85,1761.5,1748.82,1729.72,1694.83,1647.74,st,s,ch,tʃ,1.02037146061354,0.978278020301899,0.965629628624218,0.962601140476041,0.936159130510025,1.58847120693039,1.57703673920182,1.55981289585673,1.5283500741651,1.48588563525829,0.0690000000000168,-33.09,-0.0842123301035116,-113.76,-0.102585571672098,123.710090459739,0.146620374892437,M,adolescent,n.a.,ok,ok,coronal,closed,3,studio
Denzel,face,367.618,367.682,interview,SAYING,fam all I'm saying is rah like it happened innit,461.86,448.1,438.36,437.15,443.47,1565.58,1581.27,1595.72,1568.54,1553.39,ɪ,syl.n,s,s,1.17540969421601,1.1403912094102,1.11560341565957,1.11252402855092,1.12860810006057,1.41179605571733,1.42594485687358,1.43897546087026,1.41446530054987,1.40080345622117,0.0640000000000214,-18.39,-0.0468015941554418,-12.1899999999998,-0.0109925994961573,81.9174038215686,0.111578944346876,M,adolescent,n.a.,ok,ok,coronal,medial.open,3,studio
Denzel,face,375.396,375.511,interview,SAYING,((just)) saying like it's it's normal,421.55,422.59,444.48,445.01,451,1570.24,1534.14,1562.46,1689.9,1634.41,ɪ,syl.n,s,s,1.07282283938154,1.07546958532617,1.13117849756448,1.13252732001703,1.14777155867887,1.41599831278477,1.38344434709065,1.40898252738033,1.52390433868388,1.47386501579284,0.115000000000009,29.45,0.0749487192973228,64.1700000000001,0.0578667030080744,255.162222990351,0.261184577633796,M,adolescent,n.a.,ok,ok,coronal,medial.open,3,studio
Denzel,face,379.447,379.541,interview,ESTATE,shit like that happens in everywhere -- in every council estate,393.65,403.67,400.68,386.38,370.62,1624.56,1667.44,1711.43,1739.76,1738.58,t,ʔ,st,t,1.00181878952092,1.02731916871818,1.01970977412738,0.983317017388782,0.943208636535613,1.46498256254944,1.50365054174511,1.54331948775298,1.56886668576169,1.56780259491628,0.0939999999999941,-23.03,-0.0586101529853087,114.02,0.102820032366848,135.665272029675,0.171298524213302,M,adolescent,n.a.,ok,ok,coronal,closed,3,studio
Denzel,face,463.013,463.177,interview,RAISED,like you was raised -- like your whole family was raised in that area,364.31,343.18,330.93,311.16,345.82,1611.96,1746.71,1761.37,1766.56,1766.27,zd,z,r,ɹ,0.927150014506204,0.873375262765883,0.842199649475826,0.791886027047708,0.880093925548394,1.4536202365731,1.57513400048673,1.58835397658301,1.59303417275898,1.59277265890715,0.164000000000044,-18.49,-0.0470560889578099,154.31,0.139152422334049,210.602126009648,0.30548272262274,M,adolescent,n.a.,ok,ok,approx.glide,closed,3,studio
Denzel,face,464.784,464.889,interview,RAISED,like you was raised -- like your whole family was raised in that area,384.73,366.36,358.3,340.71,339.25,1719.83,1757.04,1753.14,1766.05,1739.14,zd,z,r,ɹ,0.979117853149713,0.932367157954744,0.911854876883898,0.867089241147398,0.863373617032828,1.55089437173721,1.58444930424352,1.58093239382228,1.59257426908851,1.5683075871819,0.105000000000018,-45.48,-0.115744236116884,19.3100000000002,0.0174132154446927,99.220200498467,0.149161930343373,M,adolescent,n.a.,ok,ok,approx.glide,closed,3,studio
Denzel,face,479.37,479.44,interview,RACISM,racism racism will,411.03,391.48,373.66,372.8,374.61,1558.83,1658.01,1680.47,1700.81,1644.47,s,s,r,ɹ,1.04604998617245,0.99629625230954,0.950945278527595,0.948756623227232,0.953362979150089,1.40570909537286,1.49514683270091,1.51540062963969,1.53374267014435,1.48293684113586,0.0699999999999932,-36.42,-0.0926870070223599,85.6400000000001,0.0772277457629966,206.486302682917,0.221499764745123,M,adolescent,n.a.,ok,ok,approx.glide,medial.open,3,studio
Denzel,face,479.765,479.83,interview,RACISM,racism racism will,396.82,389.38,398.78,423.22,420.61,1553.67,1711.31,1724.83,1688.68,1691.76,s,s,r,ɹ,1.00988627475598,0.990951861459816,1.01487437288239,1.07707290258109,1.07043058823929,1.40105595235398,1.54321127512463,1.55540323125163,1.52280417696237,1.52558163442325,0.0649999999999977,23.79,0.0605443134833044,138.09,0.124525682069269,221.955665106856,0.247684148028462,M,adolescent,n.a.,ok,ok,approx.glide,medial.open,3,studio
Denzel,face,482.902,482.965,interview,RACISM,never die. someone ((xx)) racism will -- racism will always be there,367.72,358.55,357,359.63,374.61,1401.33,1567.22,1707.46,1657.46,1676.51,s,s,r,ɹ,0.935828287266946,0.912491113889817,0.908546444453116,0.91523965775539,0.953362979150089,1.26368002066861,1.41327496163806,1.53973945329853,1.49465085815432,1.51182961290427,0.0629999999999882,6.88999999999999,0.0175346918831427,275.18,0.248149592235654,380.695274169877,0.365328037874274,M,adolescent,n.a.,ok,ok,approx.glide,medial.open,3,studio
Denzel,face,600.675,600.77,interview,THEY,no one's gonna do what they do,432.52,419.92,422.84,402.03,396.88,1707.79,1703.4,1731.34,1716.99,1720.78,d,d,dh,d,1.10074091920129,1.06867457410295,1.07610582233209,1.02314545395935,1.0100389716374,1.54003703802648,1.53607825937282,1.5612737663394,1.54833333953302,1.55175105504495,0.0950000000000273,-35.64,-0.0907019475638908,12.99,0.0117140170184649,73.107325820013,0.126641502788648,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,608.564,608.641,interview,THEY,the reason why they doing a nine to five cos they ((xx)) like they decided to do a nine to five innit they like rah like,440.42,450.35,439.76,414.81,391.19,1595.52,1597.16,1597.66,1622.69,1590.71,d,d,dh,d,1.12084600858835,1.14611734246348,1.11916634289272,1.05566988970195,0.995558217382674,1.43879510648968,1.44027401241041,1.44072489836185,1.46329624909104,1.43445758363681,0.0769999999999982,-49.23,-0.125287791205678,-4.80999999999995,-0.00433752285287281,95.7646284195438,0.186329699738969,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,609.565,609.642,interview,THEY,the reason why they doing a nine to five cos they ((xx)) like they decided to do a nine to five innit they like rah like,428.51,404.37,403.82,394.66,370.52,1698.49,1715.22,1736.41,1764.69,1698.2,?,?,dh,ð,1.09053567762634,1.02910063233475,1.02770091092173,1.00438918702484,0.942954141733245,1.53165055932966,1.54673720326491,1.56584574988703,1.59134785930059,1.53138904547782,0.0769999999999982,-57.99,-0.147581535893099,-0.289999999999964,-2.61513851836259e-4,151.030780531551,0.202816184137709,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,609.73,609.847,interview,THEY,the reason why they doing a nine to five cos they ((xx)) like they decided to do a nine to five innit they like rah like,396.22,391.18,404.42,407.27,405.53,1679.14,1696.64,1673.45,1676.27,1660.42,l,l,dh,ð,1.00835930594178,0.995532767902437,1.02922787973594,1.03648098160342,1.03205277204222,1.51420127300885,1.52998228130932,1.50907019088144,1.51161318764757,1.49732010298686,0.116999999999962,9.30999999999995,0.0236934661004438,-18.72,-0.0168811700219909,64.8693174584247,0.0826424765264865,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,610.122,610.189,interview,THEY,the reason why they doing a nine to five cos they ((xx)) like they decided to do a nine to five innit they like rah like,388.56,382.09,369.21,355.53,345.34,1615.26,1648.57,1660.51,1665.08,1646.8,d,d,dh,d,0.9888650040804,0.972399190367202,0.939620259822227,0.904805370858309,0.878872350497028,1.45659608385261,1.48663410593768,1.49740126245812,1.5015223600543,1.48503796966958,0.0670000000000073,-43.22,-0.109992653583372,31.54,0.0284418858169653,86.8469780865177,0.13454375018749,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,785.384,785.502,interview,DAYS,that's why everyone prefers the old days cos,355.42,363.31,373.73,360.26,434.22,1731.02,1741.27,1783.93,1758.36,1681.18,z,z,d,d,0.904525426575705,0.924605066482526,0.951123424889252,0.916842975010307,1.10506733084155,1.56098519933048,1.57022836133504,1.60869795071208,1.58563964315533,1.51604088769074,0.117999999999938,78.8,0.200541904265842,-49.8399999999999,-0.0449443116397448,192.646493762922,0.310822625074278,M,adolescent,n.a.,ok,ok,coronal,closed,3,studio
Denzel,face,786.833,786.913,interview,DAYS,the old days is better everyone used to come outside play football have a conversation,368.91,351.21,326.66,317.01,307.08,1686.22,1689.66,1744.16,1670.1,1642.32,z,z,d,d,0.938856775415124,0.893811195396019,0.83133272141472,0.806773972986225,0.781502639111101,1.52058581808127,1.52368791342719,1.57283448213438,1.50604925500678,1.48099803154466,0.0800000000000409,-61.83,-0.157354136304023,-43.9000000000001,-0.0395877865366132,181.992825374347,0.231385383554311,M,adolescent,n.a.,ok,ok,coronal,closed,3,studio
Denzel,face,788.56,788.682,interview,PLAY,the old days is better everyone used to come outside play football have a conversation,443.52,396.27,384.74,393.97,368.27,1724.56,1753.41,1836.88,1850.33,1838.8,f,f,pl,l,1.12873534746175,1.00848655334296,0.979143302629949,1.0026331728885,0.937228008679969,1.55515975283785,1.58117587223606,1.65644677296979,1.66857560506358,1.65817817502333,0.122000000000071,-75.25,-0.191507338781784,114.24,0.103018422185482,184.104316370261,0.296481977440849,M,adolescent,n.a.,ok,ok,approx.glide,final.open,3,studio
Denzel,face,790.038,790.173,interview,CONVERSATION,the old days is better everyone used to come outside play football have a conversation,372.45,361.23,335.66,321.78,317.13,1666.28,1708.1,1689.63,1755.03,1772.2,ʃ,ʃ,s,s,0.947865891418944,0.919311574593275,0.854237253627823,0.81891337505917,0.807079366749066,1.50260448633776,1.54031658731638,1.52366086027011,1.58263674271873,1.59812016629125,0.134999999999991,-55.32,-0.140786524669878,105.92,0.0955156799534869,159.487237786067,0.202708143529309,M,adolescent,n.a.,ok,ok,coronal,medial.open,3,studio
Denzel,face,803.447,803.508,interview,THEY,and most of the time just -- they do it dumb shit just to what,354.75,351.8,347.87,343.58,334.42,1534.19,1557.06,1610.6,1625,1625.25,d,d,dh,ð,0.90282031139984,0.89531271472999,0.885311068996934,0.874393241975355,0.851081518078462,1.3834894356858,1.40411295910476,1.45239382678517,1.4653793421867,1.46560478516243,0.0610000000000355,-20.33,-0.0517387933213777,91.06,0.0821153494766285,100.932377878588,0.111531603785434,M,adolescent,n.a.,ok,ok,coronal,final.open,3,studio
Denzel,face,811.089,811.17,interview,NAME,everyone's getting their name on social media now innit,424.26,412.53,408.28,395.56,393.06,1779.65,1861.65,1912.6,1930.77,1755.21,m,m,n,n,1.07971964852571,1.04986740820797,1.03905137910733,1.00667964024615,1.00031727018695,1.60483836696773,1.67878366300423,1.72472894145618,1.74111413693158,1.58279906166125,0.0809999999999036,-31.2,-0.0794023783387596,-24.4400000000001,-0.0220393053064882,331.719366601427,0.321670105790583,M,adolescent,n.a.,ok,ok,nasal,coda.nasal,3,studio
Denzel,face,963.161,963.236,interview,GENERATION,we live in a generation where people don't want,397.61,390.26,384.59,369.63,359.37,1482.6,1516.23,1549.74,1603.91,1611.67,ʃ,ʃ,r,ɹ,1.01189678369469,0.993191415720653,0.978761560426398,0.940689137992172,0.914577971269234,1.33696702321601,1.36729361231,1.39751198877565,1.44636097275488,1.45335872272126,0.0750000000000455,-38.24,-0.0973188124254543,129.07,0.116391699505254,137.472011611393,0.158084116440171,M,adolescent,n.a.,ok,ok,approx.glide,medial.open,3,studio
Denzel,face,968.183,968.274,interview,WAY,if you express your emotion people judge you in that way,397.94,386.59,392.32,383.48,376.95,1629.85,1632.84,1697.13,1732.01,1723.45,0,0,w,w,1.0127366165425,0.983851456473754,0.99843400864943,0.975936668120115,0.959318157525496,1.46975293591569,1.47244923390532,1.53042414954174,1.56187795351434,1.55415878602565,0.0910000000000082,-20.99,-0.0534184590170053,93.6000000000001,0.0844058501099545,123.031209536598,0.145786612453377,M,adolescent,n.a.,ok,ok,approx.glide,final.open,3,studio
Denzel,face,1079.642,1079.742,interview,FAKE,we live in a fake world,432.31,431.08,418.6,413.2,391.52,1666.68,1718.1,1762.2,1790.89,1768.46,k,ʔ,f,f,1.10020648011632,1.0970761940472,1.06531524271169,1.05157252338383,0.996398050230487,1.50296519509892,1.54933430634522,1.58910244726241,1.61497428315615,1.59474753937446,0.0999999999999091,-40.79,-0.103808429885834,101.78,0.0917823442755463,157.655336655183,0.185429728241921,M,adolescent,n.a.,ok,ok,labial,closed,3,studio
Denzel,face,1081.536,1081.65,interview,FAKE,fake it to make it that's what it is,445.42,440.82,445.82,398.76,365.96,1603.85,1706.37,1762.71,1793,1818.96,k,x,f,f,1.13357074870674,1.12186398779782,1.13458872791621,1.01482347392192,0.931349178745273,1.44630686644071,1.53875652192439,1.58956235093288,1.61687702187124,1.64028702047011,0.114000000000033,-79.46,-0.20222156996147,215.11,0.193980154029404,256.980146593667,0.355098377440904,M,adolescent,n.a.,ok,ok,labial,closed,3,studio
Denzel,face,1082.028,1082.146,interview,MAKE,fake it to make it that's what it is,432.94,445.77,445.46,421.68,410.39,1669.73,1706.74,1722.58,1773.72,1860.29,k,k,m,m,1.10180979737124,1.13446148051503,1.13367254662769,1.07315368262462,1.0444212194373,1.50571559940271,1.53909017752845,1.55337424447014,1.59949085958363,1.67755725321631,0.117999999999938,-22.55,-0.0573885779339434,190.56,0.171841653813599,198.715362488668,0.220269572718577,M,adolescent,n.a.,ok,ok,nasal,closed,3,studio
Denzel,face,1156.26,1156.347,interview,DATE,date of birth is,426.81,436.8,442.37,447.01,448.46,1452.88,1441.61,1451.79,1452.45,1438.64,t,ʔ,d,d,1.08620926598609,1.11163329674264,1.12580865723452,1.13761721606439,1.14130739069872,1.31016636226229,1.30000339291678,1.30918343088815,1.30977860034405,1.29732513036522,0.0869999999999891,21.65,0.055098124712633,-14.24,-0.0128412318970701,45.2371236143594,0.0690805780545699,M,adolescent,n.a.,ok,ok,coronal,closed,3,studio
Denzel,face,1159.212,1159.305,interview,DATE,((xx)) my full proper date of birth?,392.76,399.13,412.29,439.19,468.87,1594.4,1576.49,1569.44,1579.3,1530.62,t,ʔ,d,d,0.999553785779848,1.01576510469068,1.04925662068228,1.11771572251923,1.193249779862,1.43778512195845,1.4216343871778,1.41527689526246,1.4241683662249,1.3802701099925,0.0930000000000746,76.11,0.193695994082148,-63.7800000000002,-0.0575150119659498,119.603064296651,0.213371043651253,M,adolescent,n.a.,ok,ok,coronal,closed,3,studio
Denzel,face,1210.336,1210.453,interview,EIGHT,S W eight,318.26,328.12,342.55,349.49,370.38,1681.91,1691.78,1678.22,1673.27,1690.72,t,ʔ,u,u,0.809955158015823,0.83504834552929,0.871771945510966,0.889433884795293,0.94259784900993,1.51669918117984,1.52559966986131,1.5133716428582,1.50890787193892,1.52464379164425,0.116999999999962,52.12,0.132642690994108,8.80999999999995,0.0079446104644092,69.4965162589682,0.138992020565243,M,adolescent,n.a.,ok,ok,vowel,closed,3,studio
Denzel,face,1368.668,1368.719,interview,WAY,from the way that I use it you'll cut rah yeah he said that,441.17,457.81,472.59,475.62,466.61,1242.05,1354.22,1412,1475.31,1539.81,ð,d,w,w,1.12275471960611,1.16510265472012,1.20271698651008,1.21042817902182,1.18749819732848,1.12004579197723,1.22119754632374,1.27330192687239,1.33039310604398,1.38855739378001,0.0510000000001583,25.44,0.0647434777223734,297.76,0.268511601802777,301.546648711007,0.294051988563192,M,adolescent,n.a.,ok,ok,approx.glide,final.open,3,studio
Denzel,face,1399.834,1399.923,interview,CAME,came here to start a better life,463.78,441.38,437.43,443.38,422.74,1825.18,1810.32,1778.32,1750.95,1722.76,m,m,k,k,1.18029599442147,1.12328915869108,1.11323661399755,1.12837905473844,1.07585132752972,1.64589604170605,1.63249571122919,1.6036390103369,1.57895751335496,1.55353656341266,0.0889999999999418,-41.04,-0.104444666891753,-102.42,-0.0923594782933923,122.071294434558,0.17643020541661,M,adolescent,n.a.,ok,ok,velar,coda.nasal,3,studio
